page_url,image_url,folder,alt,local_path
https://oakfarm.vn/project/,https://oakfarm.vn/wp-content/uploads/2025/08/1-4.jpg,images/sitemap,,/Users/bephi/data/oakfarm_full_output/assets/images/sitemap/1-4-1971866182c4.jpg
https://oakfarm.vn/project/,https://oakfarm.vn/wp-content/uploads/2021/10/1.jpg,images/sitemap,,/Users/bephi/data/oakfarm_full_output/assets/images/sitemap/1-e224cd7f77cc.jpg
https://oakfarm.vn/project/,https://oakfarm.vn/wp-content/uploads/2025/08/2-1.jpg,images/sitemap,,/Users/bephi/data/oakfarm_full_output/assets/images/sitemap/2-1-674c891c1137.jpg
https://oakfarm.vn/lexus-breadcrumb/breadcrumb-default/,https://oakfarm.vn/wp-content/uploads/2025/08/du-an.jpg,images/sitemap,,/Users/bephi/data/oakfarm_full_output/assets/images/sitemap/du-an-c601c285d0aa.jpg
