page_url,image_url,folder,alt,local_path
https://oakfarm.vn/project/hoa-phu-villa/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/project/an-binh-farm/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/project/happy-life/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/project/haly-farm/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/project/lang-van-hoa-cong-dong-thon-trlee/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/project/hien-garden/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/project/dai-farm/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/project/indochine-villa/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/project/haos-homestay/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/project/cam-ly-view-garder/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/project/holiday-village/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/project/family-village/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/project/tructhuyvien/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/project/rajamaha-country-club/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/project/ho-hon-co/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/project/taste-of-issan-farm/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/project/farmstay-nha-minh/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/project/palm-hotel/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/project/hali-green/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/project/pleiku-farm/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/project/ta-nung-homestay/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/team/jay-nguyen/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/team/thuy-duong/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/team/be-ngan/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/team/hang-can/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/team/huong-le/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/team/quoc-hai/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/elementor-hf/header-3/,https://oakfarm.vn/wp-content/uploads/2025/08/thicong.jpg,images/icons,image,/Users/bephi/data/oakfarm_full_output/assets/images/icons/thicong-152dc7bb4009.jpg
https://oakfarm.vn/elementor-hf/header-3/,https://oakfarm.vn/wp-content/uploads/2025/06/footer-icon-2.png,images/icons,,/Users/bephi/data/oakfarm_full_output/assets/images/icons/footer-icon-2-240be6c70168.png
https://oakfarm.vn/elementor-hf/header-3/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/elementor-hf/header-4/,https://oakfarm.vn/wp-content/uploads/2025/08/thicong.jpg,images/icons,image,/Users/bephi/data/oakfarm_full_output/assets/images/icons/thicong-152dc7bb4009.jpg
https://oakfarm.vn/elementor-hf/header-4/,https://oakfarm.vn/wp-content/uploads/2025/06/footer-icon-2.png,images/icons,,/Users/bephi/data/oakfarm_full_output/assets/images/icons/footer-icon-2-240be6c70168.png
https://oakfarm.vn/elementor-hf/header-4/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/elementor-hf/footer-bar/,https://oakfarm.vn/wp-content/uploads/2025/08/thicong.jpg,images/icons,image,/Users/bephi/data/oakfarm_full_output/assets/images/icons/thicong-152dc7bb4009.jpg
https://oakfarm.vn/elementor-hf/footer-bar/,https://oakfarm.vn/wp-content/uploads/2025/06/footer-icon-2.png,images/icons,,/Users/bephi/data/oakfarm_full_output/assets/images/icons/footer-icon-2-240be6c70168.png
https://oakfarm.vn/elementor-hf/footer-bar/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/elementor-hf/footer-3/,https://oakfarm.vn/wp-content/uploads/2025/08/thicong.jpg,images/icons,image,/Users/bephi/data/oakfarm_full_output/assets/images/icons/thicong-152dc7bb4009.jpg
https://oakfarm.vn/elementor-hf/footer-3/,https://oakfarm.vn/wp-content/uploads/2025/06/footer-icon-2.png,images/icons,,/Users/bephi/data/oakfarm_full_output/assets/images/icons/footer-icon-2-240be6c70168.png
https://oakfarm.vn/elementor-hf/footer-3/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
https://oakfarm.vn/elementor-hf/header-2/,https://oakfarm.vn/wp-content/uploads/2025/08/thicong.jpg,images/icons,image,/Users/bephi/data/oakfarm_full_output/assets/images/icons/thicong-152dc7bb4009.jpg
https://oakfarm.vn/elementor-hf/header-2/,https://oakfarm.vn/wp-content/uploads/2025/06/footer-icon-2.png,images/icons,,/Users/bephi/data/oakfarm_full_output/assets/images/icons/footer-icon-2-240be6c70168.png
https://oakfarm.vn/elementor-hf/header-2/,https://oakfarm.vn/wp-content/plugins/button-contact-vr/legacy/img/zalo.png,images/icons,Zalo,/Users/bephi/data/oakfarm_full_output/assets/images/icons/zalo-9167d87d4a52.png
