page_url,image_url,folder,alt,local_path
https://oakfarm.vn/elementor-hf/header-2/,https://oakfarm.vn/wp-content/uploads/2025/07/h1-testimonial-3.jpg,images/content,,/Users/bephi/data/oakfarm_full_output/assets/images/content/h1-testimonial-3-2bb6f6abf603.jpg
https://oakfarm.vn/elementor-hf/header-2/,https://oakfarm.vn/wp-content/uploads/2025/07/h1-testimonial-1.jpg,images/content,,/Users/bephi/data/oakfarm_full_output/assets/images/content/h1-testimonial-1-27912072eb28.jpg
https://oakfarm.vn/elementor-hf/header-2/,https://oakfarm.vn/wp-content/uploads/2025/07/h1-testimonial-2.jpg,images/content,,/Users/bephi/data/oakfarm_full_output/assets/images/content/h1-testimonial-2-e5820839e5e3.jpg
https://oakfarm.vn/elementor-hf/header-2/,https://oakfarm.vn/wp-content/uploads/2025/07/h1-testimonial-4.jpg,images/content,,/Users/bephi/data/oakfarm_full_output/assets/images/content/h1-testimonial-4-f4fd4192e822.jpg
https://oakfarm.vn/elementor-hf/header-1/,https://oakfarm.vn/wp-content/uploads/2025/07/h1-testimonial-3.jpg,images/content,,/Users/bephi/data/oakfarm_full_output/assets/images/content/h1-testimonial-3-2bb6f6abf603.jpg
https://oakfarm.vn/elementor-hf/header-1/,https://oakfarm.vn/wp-content/uploads/2025/07/h1-testimonial-1.jpg,images/content,,/Users/bephi/data/oakfarm_full_output/assets/images/content/h1-testimonial-1-27912072eb28.jpg
https://oakfarm.vn/elementor-hf/header-1/,https://oakfarm.vn/wp-content/uploads/2025/07/h1-testimonial-2.jpg,images/content,,/Users/bephi/data/oakfarm_full_output/assets/images/content/h1-testimonial-2-e5820839e5e3.jpg
https://oakfarm.vn/elementor-hf/header-1/,https://oakfarm.vn/wp-content/uploads/2025/07/h1-testimonial-4.jpg,images/content,,/Users/bephi/data/oakfarm_full_output/assets/images/content/h1-testimonial-4-f4fd4192e822.jpg
https://oakfarm.vn/elementor-hf/footer-1/,https://oakfarm.vn/wp-content/uploads/2025/07/h1-testimonial-3.jpg,images/content,,/Users/bephi/data/oakfarm_full_output/assets/images/content/h1-testimonial-3-2bb6f6abf603.jpg
https://oakfarm.vn/elementor-hf/footer-1/,https://oakfarm.vn/wp-content/uploads/2025/07/h1-testimonial-1.jpg,images/content,,/Users/bephi/data/oakfarm_full_output/assets/images/content/h1-testimonial-1-27912072eb28.jpg
https://oakfarm.vn/elementor-hf/footer-1/,https://oakfarm.vn/wp-content/uploads/2025/07/h1-testimonial-2.jpg,images/content,,/Users/bephi/data/oakfarm_full_output/assets/images/content/h1-testimonial-2-e5820839e5e3.jpg
https://oakfarm.vn/elementor-hf/footer-1/,https://oakfarm.vn/wp-content/uploads/2025/07/h1-testimonial-4.jpg,images/content,,/Users/bephi/data/oakfarm_full_output/assets/images/content/h1-testimonial-4-f4fd4192e822.jpg
https://oakfarm.vn/elementor-hf/footer-2/,https://oakfarm.vn/wp-content/uploads/2025/07/h1-testimonial-3.jpg,images/content,,/Users/bephi/data/oakfarm_full_output/assets/images/content/h1-testimonial-3-2bb6f6abf603.jpg
https://oakfarm.vn/elementor-hf/footer-2/,https://oakfarm.vn/wp-content/uploads/2025/07/h1-testimonial-1.jpg,images/content,,/Users/bephi/data/oakfarm_full_output/assets/images/content/h1-testimonial-1-27912072eb28.jpg
https://oakfarm.vn/elementor-hf/footer-2/,https://oakfarm.vn/wp-content/uploads/2025/07/h1-testimonial-2.jpg,images/content,,/Users/bephi/data/oakfarm_full_output/assets/images/content/h1-testimonial-2-e5820839e5e3.jpg
https://oakfarm.vn/elementor-hf/footer-2/,https://oakfarm.vn/wp-content/uploads/2025/07/h1-testimonial-4.jpg,images/content,,/Users/bephi/data/oakfarm_full_output/assets/images/content/h1-testimonial-4-f4fd4192e822.jpg
https://oakfarm.vn/lexus-breadcrumb/breadcrumb-default/,https://oakfarm.vn/wp-content/uploads/2025/07/h1-testimonial-3.jpg,images/content,,/Users/bephi/data/oakfarm_full_output/assets/images/content/h1-testimonial-3-2bb6f6abf603.jpg
https://oakfarm.vn/lexus-breadcrumb/breadcrumb-default/,https://oakfarm.vn/wp-content/uploads/2025/07/h1-testimonial-1.jpg,images/content,,/Users/bephi/data/oakfarm_full_output/assets/images/content/h1-testimonial-1-27912072eb28.jpg
https://oakfarm.vn/lexus-breadcrumb/breadcrumb-default/,https://oakfarm.vn/wp-content/uploads/2025/07/h1-testimonial-2.jpg,images/content,,/Users/bephi/data/oakfarm_full_output/assets/images/content/h1-testimonial-2-e5820839e5e3.jpg
https://oakfarm.vn/lexus-breadcrumb/breadcrumb-default/,https://oakfarm.vn/wp-content/uploads/2025/07/h1-testimonial-4.jpg,images/content,,/Users/bephi/data/oakfarm_full_output/assets/images/content/h1-testimonial-4-f4fd4192e822.jpg
https://oakfarm.vn/author/admin/,https://secure.gravatar.com/avatar/847e7bf66c4dc6b32bcc02ed97522b547fe270e30c74d6818e2fa041b18bcd6a?s=500&d=mm&r=g,images/content,,/Users/bephi/data/oakfarm_full_output/assets/images/content/847e7bf66c4dc6b32bcc02ed97522b547fe270e30c74d6818e2fa041b18bcd6a-700414926ee9.jpg
https://oakfarm.vn/author/admin/,https://secure.gravatar.com/avatar/847e7bf66c4dc6b32bcc02ed97522b547fe270e30c74d6818e2fa041b18bcd6a?s=30&d=mm&r=g,images/content,,/Users/bephi/data/oakfarm_full_output/assets/images/content/847e7bf66c4dc6b32bcc02ed97522b547fe270e30c74d6818e2fa041b18bcd6a-5283f82c88cd.jpg
